,created_at,tweet_content,keyword,user_location,hashtags,symbols,urls,user_mentions,avg_sentiment
563,2021-05-10 16:01:38,"Queria me ver de Henna, mas morro de medo de ficar com dois símbolos da Nike na cara",['Nike'],Itaiópolis,[],[],[],[],0
564,2021-05-10 16:02:36,@diegosudariop Os nike shox que eu tive todos 4 mola.,['Nike'],"Parobé, Brasil",[],[],[],"[{'screen_name': 'diegosudariop', 'name': '🇲🇨🇪🇦Parça do Neymar🇪🇦 🇲🇨', 'id': 3070642708, 'id_str': '3070642708', 'indices': [0, 14]}]",0
567,2021-05-10 16:05:37,@reporterlacerda Estranho é a nike com tão poucos clubes. Comodismo ou propostas ruins que ninguém quer!?,['Nike'],None,[],[],[],"[{'screen_name': 'reporterlacerda', 'name': 'Carlos Lacerda', 'id': 152462302, 'id_str': '152462302', 'indices': [0, 16]}]",0
568,2021-05-10 15:21:13,vsf o nike court vision é idêntico ao air force 1,['Nike'],͏͏ ͏          ͏͏ ͏,[],[],[],[],0
569,2021-05-10 15:20:24,"@SpfcFrustraca0 @OPedrinkkj Eu trocaria a chuteira, acho Adidas mtooo melhor e a bola, as da Nike são fodas",['Nike'],None,[],[],[],"[{'screen_name': 'SpfcFrustraca0', 'name': 'SPFC DA FRUSTRAÇÃO', 'id': 1196902371600863232, 'id_str': '1196902371600863232', 'indices': [0, 15]}, {'screen_name': 'OPedrinkkj', 'name': 'Pedroˢᵖᶠᶜ🦊🇾🇪🧙\u200d♂️', 'id': 1355986957369827337, 'id_str': '1355986957369827337', 'indices': [16, 27]}]",0
572,2021-05-10 15:21:39,"@CEROLZERA eu ia começar a chorar, depois falaria: qual foi boquinha de nike, faz a boa e me contrata pro FX?",['Nike'],"Maranhão, Brasil",[],[],[],"[{'screen_name': 'CEROLZERA', 'name': 'Cerol', 'id': 1216971385777664005, 'id_str': '1216971385777664005', 'indices': [0, 10]}]",0
573,2021-05-10 15:22:07,@felipevinha @nubank Minha mãe tbm n ta conseguindo,['Nubank'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'felipevinha', 'name': 'Vinha', 'id': 15201438, 'id_str': '15201438', 'indices': [0, 12]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [13, 20]}]",0
574,2021-05-10 15:22:28,"literalmente todo mundo da empresa sai pra fumar e eu saio pra comprar o halls e a coca cola kkkkkkk, vício do caralho",['Coca cola'],None,[],[],[],[],0
575,2021-05-10 15:23:00,"@titannlol1 A tmncu, fight indo bem, TT olha pro time inimigo vê um boot da Nike e se joga",['Nike'],None,[],[],[],"[{'screen_name': 'titannlol1', 'name': 'Alexandre Lima', 'id': 2620241166, 'id_str': '2620241166', 'indices': [0, 11]}]",0
576,2021-05-10 15:31:25,"@RodrigoBuenoTV a muito tempo que a nike abandonou os clubes da america ja e tao focando só nos ""grandes"" da europa, tipo psg ou barcelona",['Nike'],crf,[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
577,2021-05-10 15:35:30,eu PRECISO parar de tomar coca cola,['Coca cola'],"Rio de Janeiro, Brasil",[],[],[],[],0
579,2021-05-10 15:45:41,"@xodozinho04 @Juanziin10 Vcs são má influência, o certo é nike👍🏼",['Nike'],Niterói,[],[],[],"[{'screen_name': 'xodozinho04', 'name': 'xodó😼', 'id': 1365811495855140874, 'id_str': '1365811495855140874', 'indices': [0, 12]}, {'screen_name': 'Juanziin10', 'name': 'soneca', 'id': 1306147035721195521, 'id_str': '1306147035721195521', 'indices': [13, 24]}]",0
580,2021-05-10 15:47:07,Aumenta meu limite ai @nubank namoral qual foi?,['Nubank'],None,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [22, 29]}]",0
581,2021-05-10 15:47:45,demorei tanto p fazer comprinhas na shein q agr nada mai eh novidade todo mundo tem parece renner,['SHEIN'],São Paulo - SP,[],[],[],[],0
585,2021-05-10 15:59:04,tristeza de chegar roupa da SHEIN e não ficar bom,['SHEIN'],"Rio de Janeiro, Brasil",[],[],[],[],0
587,2021-05-10 15:59:28,Meu Nubank saiu sozinho da minha conta e agr eu não consigo mais entrar e não me enviaram o e-mail da senha,['Nubank'],None,[],[],[],[],0
588,2021-05-10 15:59:22,"Não coloquei que ele usa relógio Cássio há anos.

ESQUECI de dizer que ele ANDA A CAVALO, come pão com Leite Moça, toma café na casa dos eleitores dele e vai na comunidade OUVIR O POVO.

Sem contar que ele foi eleito fazendo vídeos caseiro em uma mesa com toalha de pimentinha...",[],"Blumenau, Brasil",[],[],[],[],0
592,2021-05-10 15:21:05,@TikTokBrasil cadê meus 10 conto que mandei para o @nubank fazer favor né? 365 dias pra depositar é osso.,['Nubank'],Natal,[],[],[],"[{'screen_name': 'TikTokBrasil', 'name': 'TikTok Brasil', 'id': 897168370742812672, 'id_str': '897168370742812672', 'indices': [0, 13]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [51, 58]}]",0
594,2021-05-10 15:24:49,Mais uma vez enganada com o tecido das roupas da shein🤡,['SHEIN'],Lagoa santa MG,[],[],[],[],0
595,2021-05-10 15:24:58,"@MussumAlive Tá doido, entrei nessa Shein, que preços absurdos.. kkk",['SHEIN'],None,[],[],[],"[{'screen_name': 'MussumAlive', 'name': 'Leandro Santos | Mussum Alive', 'id': 20771988, 'id_str': '20771988', 'indices': [0, 12]}]",0
596,2021-05-10 15:26:27,minhas compras da shein nao chegaram ainda eu vou chorar,['SHEIN'],"Caçapava, Brasil",[],[],[],[],0
602,2021-05-10 15:36:09,o meu app do nubank nunca consegue ler o código de barras de boleto,['Nubank'],"Sao Paulo, Brazil",[],[],[],[],0
603,2021-05-10 15:37:20,@diabitta Tudo roupa da shein aliexpress e quer reclamar,['SHEIN'],None,[],[],[],"[{'screen_name': 'diabitta', 'name': '𝚌𝚊𝚛𝚘𝚕', 'id': 767050286, 'id_str': '767050286', 'indices': [0, 9]}]",0
604,2021-05-10 15:39:40,Como respeita um mlk que se intitula Nike boy? Kkkkkkk,['Nike'],"Santos, Brasil",[],[],[],[],0
609,2021-05-10 15:51:23,esse short foi feito pra deixa as mulheres estressadas isso sim kkkk,[],eva.🥀 yan.🥀 lorran.🥀,[],[],[],"[{'screen_name': 'dudasantos__9', 'name': 'eduarda.🦋', 'id': 1333035428115599360, 'id_str': '1333035428115599360', 'indices': [3, 17]}]",0
613,2021-05-10 15:55:13,não pode comprar na shein não pode comprar na renner não pode comprar na c&amp;a o novo conceito é vestir folha de bananeira,['SHEIN'],sitcom lovebot 🏡,[],[],[],[],0
614,2021-05-10 15:56:38,"que demora é essa do @nubank pra contestar um pagamento, uns 5 dias já",['Nubank'],MEU PAÍS ESPÍRITO SANTO,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [21, 28]}]",0
615,2021-05-10 15:59:00,@RodrigoBuenoTV Nike ta saindo do futebol aos poucos ..,['Nike'],"Teresópolis, Brasil",[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
616,2021-05-10 16:01:27,Pq eu baixei shein pqqqqqq alguém tira isso de mim,['SHEIN'],"São Paulo, Brasil",[],[],[],[],0
617,2021-05-10 16:03:54,45 min que tô no telefone com o Nubank e resolvi um total de 0 coisas 🤡😡🤯,['Nubank'],"Brasília, Brasil",[],[],[],[],0
619,2021-05-10 15:22:45,@RodrigoBuenoTV sdds do meu time sendo patrocinado pela Nike,['Nike'],21,[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
620,2021-05-10 15:27:54,porque na minha time line ta cheio de anuncio da shein se eu sou pobre e nao vou poder comprar?,['SHEIN'],None,[],[],[],[],0
621,2021-05-10 15:30:45,meu deus como nubank é horrível pra pagar boleto pqp que demora e ainda da erro toda hora,['Nubank'],"São Paulo, Brasil",[],[],[],[],0
622,2021-05-10 15:37:22,Fiz uma compra de valor alto na SHEIN e to me cagando de medo de ser taxada,['SHEIN'],None,[],[],[],[],0
624,2021-05-10 15:43:53,"hello, então, vocês conhecem ou sabem de alguma regrinha da shein sobre as taxas? quero fazer uma compra but estou com medo de ser taxada",['SHEIN'],None,[],[],[],[],0
629,2021-05-10 15:55:24,"""Nike ou Adidas""

a sua namorada de preferência",['Nike'],None,[],[],[],"[{'screen_name': 'npadryel', 'name': 'Pinoᶜʳᶠ 𝚞𝚛𝚊𝚖𝚎𝚣 ‘‘ZEBRA’’', 'id': 940740498515464197, 'id_str': '940740498515464197', 'indices': [3, 12]}]",0
631,2021-05-10 15:57:26,"@nubank e o aplicativo que tá instável, não tá carregando nada",['Nubank'],"Fortaleza, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
636,2021-05-10 16:04:31,imagina realmente ficar puto com quem usa nike e adidas junto,['Nike'],sp,[],[],[],[],0
637,2021-05-10 16:04:10,Hoje é só miojo e coca cola 🤢🤮,['Coca cola'],21,[],[],[],[],0
639,2021-05-10 16:05:05,"só me aparece calça jogger na shein, puta que pariu, que coisa feia",['SHEIN'],Manaus,[],[],[],[],0
640,2021-05-10 15:22:43,"se espremer o universitário no final do semestre sai um caldo preto que é uma mistura de café, coca cola e ódio",['Coca cola'],"Manaus, Brasil",[],[],[],[],0
649,2021-05-10 15:54:01,Medo de comprar calça na shein e ser taxada,['SHEIN'],"Jacarepaguá, Rio de Janeiro",[],[],[],[],0
651,2021-05-10 15:55:27,Eu só queria um amigo membro da Nike 🥺🥺,['Nike'],"Paranaguá, Brasil",[],[],[],[],0
652,2021-05-10 15:54:52,Meu nubank não quer abrir acho que é um sinal pra eu não comprar o manga vou tentar mais uma vez se abrir eu compro,['Nubank'],None,[],[],[],[],0
654,2021-05-10 15:58:33,@souojuao @nubank O golpe kkkkkkkkkkkkk,['Nubank'],None,[],[],[],"[{'screen_name': 'souojuao', 'name': 'João', 'id': 3373096785, 'id_str': '3373096785', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}]",0
655,2021-05-10 15:58:37,shein filha da puta meu pedido n sai do lugar desde 4 de maio se eu perder meu dinheiro vou ficar puta,['SHEIN'],None,[],[],[],[],0
656,2021-05-10 15:58:18,"Alô @nubank, quero pagar meus boletos mas o app não deixa 🥲",['Nubank'],"Porto Alegre, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [4, 11]}]",0
658,2021-05-10 15:20:56,A shein deve andar a fazer mais dinheiro que a Nike a brincar,"['Nike', 'SHEIN']","Ilha de França, França",[],[],[],[],0
659,2021-05-10 15:25:20,Eu só queria entender pq a nubank não aumenta meu limite do cartão kkkk,['Nubank'],ZN,[],[],[],[],0
663,2021-05-10 15:31:28,Nike tá roubando meu dinheiro todo,['Nike'],None,[],[],[],"[{'screen_name': 'lucksdelux', 'name': 'Luckzera', 'id': 1178389664039919617, 'id_str': '1178389664039919617', 'indices': [3, 14]}]",0
664,2021-05-10 15:32:57,shein shoppe e amazon são areas extremamente perigosas pra mim,['SHEIN'],62,[],[],[],[],0
665,2021-05-10 15:33:25,Alguém com problema pra pagar boleto no nubank? O negócio não conclui,['Nubank'],None,[],[],[],[],0
670,2021-05-10 16:04:34,eu uso tênis da nike e calça da adidas quero que se foda,['Nike'],sp,[],[],[],[],0
672,2021-05-10 15:21:30,"I eu q tava fazendo bico fiz uma compra de 170 conto na shein, e duas semanas depois fui dispensado ? 🤡",['SHEIN'],011 Capital das Nota$,[],[],[],[],0
674,2021-05-10 15:24:21,chego notificacao do nubank achei q era eu recebendo mas nem isso,['Nubank'],horror spunk —–· ela/dela,[],[],[],[],0
680,2021-05-10 15:37:09,@nubank @ygorsf1997 @Apple Para vcs tbm,['Nubank'],SP,[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}, {'screen_name': 'ygorsf1997', 'name': 'ygor francisco', 'id': 2857344051, 'id_str': '2857344051', 'indices': [8, 19]}, {'screen_name': 'Apple', 'name': 'Apple', 'id': 380749300, 'id_str': '380749300', 'indices': [20, 26]}]",0
683,2021-05-10 15:51:10,o que houve com a nubank hoje? tá um coco,['Nubank'],"Engenho Novo, Rio de Janeiro",[],[],[],[],0
684,2021-05-10 15:52:17,minha irma está comendo miojo e tomando coca cola meu deus coitado do estomago dela,['Coca cola'],"Belo Horizonte, Brasil",[],[],[],[],0
686,2021-05-10 15:56:08,"⚠️teste de caráter ⚠️

      Nike ou Adidas",['Nike'],"Manhuaçu, Brasil",[],[],[],[],0
688,2021-05-10 15:56:38,@dragooncrf meu pezin ta acostumado com nike,['Nike'],5551,[],[],[],"[{'screen_name': 'dragooncrf', 'name': 'dragonᶜʳᶠ', 'id': 1261365684770136064, 'id_str': '1261365684770136064', 'indices': [0, 11]}]",0
689,2021-05-10 16:03:51,"na minha opinião as faturas do nubank são muito confusas

se você paga uma fatura anterior, o pagamento dela aparece na próxima fatura",['Nubank'],13,[],[],[],[],0
690,2021-05-10 16:05:20,"@patrickallan @TiroDiCanto Ou melhor, o grupo Nike com 7 clubes e adidas com 6",['Nike'],None,[],[],[],"[{'screen_name': 'patrickallan', 'name': 'Patrick Menin', 'id': 133537628, 'id_str': '133537628', 'indices': [0, 13]}, {'screen_name': 'TiroDiCanto', 'name': 'Tiro de Canto', 'id': 820686384302268416, 'id_str': '820686384302268416', 'indices': [14, 26]}]",0
692,2021-05-10 15:23:24,@magalzaoshow Muita Coca-Cola. Experimenta uma Pepsi vez e qnd. (Estou me referindo ao refrigerante).,['Coca-cola'],Infelizmente,[],[],[],"[{'screen_name': 'magalzaoshow', 'name': 'Magal', 'id': 33517656, 'id_str': '33517656', 'indices': [0, 13]}]",0
693,2021-05-10 15:23:53,Hoje meu APP da Nubank tá testando minha paciência em,['Nubank'],"Guararapes, interior de SP",[],[],[],[],0
695,2021-05-10 15:27:16,@cartomaniacosfc Nike nunca se demonstrou interessada em entrar em território sul-americano,['Nike'],Niterói,[],[],[],"[{'screen_name': 'cartomaniacosfc', 'name': 'Cartomaniacos FC', 'id': 1151188151479787520, 'id_str': '1151188151479787520', 'indices': [0, 16]}]",0
698,2021-05-10 15:31:35,@hfcoradini Assim como Coca Cola?,['Coca cola'],"Minas Gerais, Brasil",[],[],[],"[{'screen_name': 'hfcoradini', 'name': 'Nacho', 'id': 1081227367803248641, 'id_str': '1081227367803248641', 'indices': [0, 11]}]",0
700,2021-05-10 15:34:47,travis fudeu a porra toda nessa faixa,[],None,[],[],[],"[{'screen_name': 'rvszxs', 'name': 'erreve', 'id': 1319628073122279424, 'id_str': '1319628073122279424', 'indices': [3, 10]}]",0
703,2021-05-10 15:43:37,@UmAtleticano__ Tem umas de 120 que são mesma coisas de 300 da Nike e da Adidas,['Nike'],"Ipatinga, Brasil",[],[],[],"[{'screen_name': 'UmAtleticano__', 'name': 'Atleticano tweetou ®', 'id': 2752913065, 'id_str': '2752913065', 'indices': [0, 15]}]",0
704,2021-05-10 15:44:38,Queria saber qual o problema da Nubank em aumentar meu limite pra 3k,['Nubank'],None,[],[],[],[],0
705,2021-05-10 15:46:36,"Cara eu quero que esse espírito consumista saia de mim, eu já tô aqui querendo importar Nike, socorro",['Nike'],Me chamou de hopi Hari,[],[],[],[],0
707,2021-05-10 15:46:49,A criatura não fez eu pedir um ubereats só por causa de uma Coca Cola,['Coca cola'],"New Jersey, USA",[],[],[],[],0
714,2021-05-10 15:52:40,Eu precisando pagar conta e o app da @nubank não carrega 🤡,['Nubank'],"Curvelo, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [37, 44]}]",0
715,2021-05-10 15:53:10,Só queria que meu pedido da Shein ou o da Shopee chegassem,['SHEIN'],デッド,[],[],[],[],0
719,2021-05-10 16:01:54,nao tô conseguindo pagar o boleto da shein acho q isso eh um sinal pra eu n gastar dinheiro,['SHEIN'],None,[],[],[],[],0
722,2021-05-10 15:21:43,"@CocaCola_Br coca cola Brasil to triste na minha cidade n tem restaurantes participantes

me manda mimos",['Coca cola'],"Três Lagoas, Brasil",[],[],[],"[{'screen_name': 'CocaCola_Br', 'name': 'Coca-Cola Brasil', 'id': 255537739, 'id_str': '255537739', 'indices': [0, 12]}]",0
724,2021-05-10 15:23:37,se n tomqr coca cola 1 vez no dia eu viro bixo,['Coca cola'],None,[],[],[],[],0
729,2021-05-10 15:40:12,Vou ser obrigada por uns meses a abandonar a Nike,['Nike'],"Sant'Ana do Livramento, Brasil",[],[],[],[],0
730,2021-05-10 15:43:56,2 semanas esperando só capinhas da shein ✨✨ trouxa ✨✨,['SHEIN'],None,[],[],[],[],0
731,2021-05-10 15:46:48,@RodrigoBuenoTV Nike não veste time pequeno,['Nike'],None,[],[],[],"[{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}]",0
732,2021-05-10 15:47:10,"@nubank Bate bola meu ovo , me prometeu o crédito e até agora nada .",['Nubank'],"Rio de Janeiro, Brasil",[],[],[],"[{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}]",0
